id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link,review_count,rating,category_kakao,description_kakao,last_order,kakao_place_id,kakao_place_url,menu_price_min,menu_price_median,menu_count,has_parking,has_group_seating,has_private_room,has_baby_chair,has_kids_menu,allows_pets,has_disabled_access,hours_source
6996926,티 테라피,+82 2-730-7507,서울 종로구 윤보선길 74,,37.579193,126.983475,카페,월 10:00~21:00 / 화 10:00~21:00 / 수 10:00~21:00 / 목 10:00~21:00 / 금 10:00~21:00 / 토 10:00~21:00 / 일 10:00~20:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d6996926-Reviews-Tea_Therapy-Seoul.html,29,4.5,카페,한옥 담장 아래 정성 가득한 차와 식사,,12611094,https://place.map.kakao.com/12611094,7000,8000,18,false,true,,,,,,kakao
33991623,제이크 이태원,+82 10-2012-4156,서울 이태원로 164-1,,37.53404,126.99232,"프랑스 요리, 미국 요리, 바, 카페, 펍, 와인 바, 다이닝 바",월 17:00~23:00 / 목 17:00~23:00 / 금 17:00~01:00 / 토 14:00~01:00 / 일 14:00~23:00,* Brunch Cafe & Dining Wine Bar * We serve brunch during the day and offer dishes that pair well with wine in the evening.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d1/3b/0e/cut.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d33991623-Reviews-Jake_Itaewon-Seoul.html,12,5.0,양식,와인&칵테일바,,130077434,https://place.map.kakao.com/130077434,,,,true,,,,,true,true,kakao
25559059,Elder Burger,+82 2-462-5612,서울 성동구 서울숲2길 40-7,,37.531555,127.025955,미국 요리,월 11:30~20:30 / 화 11:30~20:30 / 수 11:30~20:30 / 목 11:30~20:30 / 금 11:30~20:30 / 토 11:30~20:30 / 일 11:30~20:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/fd/6e/df/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d25559059-Reviews-Elder_Burger-Seoul.html,4,5.0,햄버거,서울숲 감성 담은 두툼한 수제버거,,2100429143,https://place.map.kakao.com/2100429143,3500,14000,30,true,true,,true,,true,,kakao
28099495,명륜진사갈비 서울장안점,+82 2-2212-1204,서울 답십리로 1층,,37.572567,127.06695,"스테이크하우스, 바베큐, 아시아 요리, 한국, 그릴, 퓨전",월 11:00~23:00 / 화 11:00~23:00 / 수 11:00~23:00 / 목 11:00~23:00 / 금 11:00~23:00 / 토 11:00~23:00 / 일 11:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/13/4a/6d/bbq.jpg?w=900&h=-1&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d28099495-Reviews-Myeongnyun_Jinsa_Galbi_Jang_an_Branch-Seoul.html,1,5.0,갈비,숯불향 가득한 무한리필 바비큐 파티,,904880490,https://place.map.kakao.com/904880490,3000,7900,6,true,,,,,,,kakao
9043022,마루가메제면 명동점,+82 2-318-3210,서울 중구 명동2길 8 1층,04535,37.563004,126.98241,"일본 요리, 카페, 아시아 요리",월 08:00~21:30 / 화 08:00~21:30 / 수 08:00~21:30 / 목 08:00~21:30 / 금 08:00~21:30 / 토 08:00~21:30 / 일 08:00~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/f4/3a/4a/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_f7fa2311d2cbbbf1e6c5,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9043022-Reviews-Marukame_Jemyeon_Myeongdong-Seoul.html,14,4.1,"돈까스,우동",일본 사누끼우동 전문점 '아키나이 제면' 입니다.,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,302836751,https://place.map.kakao.com/302836751,6000,9000,22,,,,,,,true,kakao
16667426,"Poolside Barbecue, Grand Hyatt Seoul",+82 2-799-8495,"서울 322 Sowol-ro, Yongsan-gu Gl, Grand Hyatt Seoul",04347,37.53881,126.99733,바베큐,,"Open during the summer season, the seasonal outdoor restaurant presents one of the most romantic, poolside dining experiences in the city, with a selection of beef, pork, lamb and seafood barbeques and a buffet of fresh salads, appetizers, condiments and desserts.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d16667426-Reviews-Poolside_Barbecue_Grand_Hyatt_Seoul-Seoul.html,8,4.8,,도심 속 야외 수영장 바비큐 파티,,11251806,https://place.map.kakao.com/11251806,69000,103500,2,true,true,,true,,,,
6732742,신촌 황소곱창,+82 2-337-2640,서울 서대문구 연세로9길 31,03788,37.558437,126.93504,"아시아 요리, 한국",월 14:00~02:00 / 화 14:00~02:00 / 수 14:00~02:00 / 목 14:00~02:00 / 금 14:00~02:00 / 토 14:00~02:00 / 일 14:00~01:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/7e/2a/c4/caption.jpg?w=200&h=200&s=1&cx=1060&cy=707&chk=v1_3ec9795a9eadda2fe443,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d6732742-Reviews-Sinchon_Hwangso_Gopchang-Seoul.html,59,4.4,"곱창,막창",60년 전통의 깊은 곱창 풍미,,15847929,https://place.map.kakao.com/15847929,21000,22000,5,,,,,,,true,kakao
33594062,Izakaya Sooda Samseong Branch 2,+82 2-595-3584,서울 23-15 Samseong-ro 100-gil,06166,37.49729,126.81455,"일본 요리, 해산물, 스시, 아시아 요리, 한국, 퓨전, 일본식 퓨전",일 16:00~02:00 / 월 16:00~02:00 / 화 16:00~02:00 / 수 16:00~02:00 / 목 16:00~02:00 / 금 16:00~03:00 / 토 16:00~03:00,"코엑스 인근에 있는 룸 차지 없이 맛과 분위기를 담은 이자카야, 데이트도 회식도 품격 있게 즐기는 이자카야 단체 자리도 있고 개별 에어컨이 있어 쾌적한 룸에서 좋은 음식과 좋은 분위기를 제공하는 대형 이자카야",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/3a/bc/75/caption.jpg?w=200&h=200&s=1&cx=748&cy=500&chk=v1_106911240885498304fc,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d33594062-Reviews-Izakaya_Sooda_Samseong_Branch_2-Seoul.html,6,5.0,,,,,,,,,,,,,,,,tripadvisor
13837790,더플레이스 여의도IFC점,+82 2-6137-5570,서울 영등포구 국제금융로 10 IFC몰 지하 1층,07326,37.52506,126.9248,이탈리아 요리,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/7f/4b/64/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d13837790-Reviews-The_Place_Yeouido_IFC-Seoul.html,7,4.4,,,,,,,,,,,,,,,,
15101204,엉터리 생고기 - 홍대점,+82 2-324-9588,서울 마포구 홍익로 25,04039,37.55511,126.92337,"아시아 요리, 한국",월 11:00~23:00 / 화 11:00~23:00 / 수 11:00~23:00 / 목 11:00~23:00 / 금 11:00~23:00 / 토 11:00~23:00 / 일 11:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f8/fc/0a/ungteori-saengkogi-hongdae.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d15101204-Reviews-Ungteori_Saengkogi_Hongdae-Seoul.html,5,4.4,"육류,고기",두툼한 생고기와 된장찌개 무한리필,,223805426,https://place.map.kakao.com/223805426,4800,7500,22,true,true,,,,,,kakao
9047505,만선호프,+82 2-2274-1040,서울 을지로13길 17,,37.567234,126.99179,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9047505-Reviews-Full_Load_of_Fish_Hof-Seoul.html,20,4.3,"호프,요리주점",,,1745558364,https://place.map.kakao.com/1745558364,8000,13000,5,,,,,,,,
9153478,제일제면소,+82 2-6137-5280,서울 국제금융로 10,,37.525364,126.92558,아시아 요리,월 10:30~21:30 / 화 10:30~21:30 / 수 10:30~21:30 / 목 10:30~21:30 / 금 10:30~21:30 / 토 10:30~21:30 / 일 10:30~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/8e/04/9e/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_e130bb8af6b814688b5f,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9153478-Reviews-Je_Ilje_Noodle_So-Seoul.html,26,3.8,국수,회전식 샤브샤브의 신선한 즐거움,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,18369973,https://place.map.kakao.com/18369973,,,,true,true,,true,,,,kakao
14208538,압구정 미연,+82 2-515-0066,서울 강남구 압구정로54길 14 지하1층,06018,37.526962,127.03938,한국,화 11:30~14:30 / 화 18:00~23:00 / 수 11:30~14:30 / 수 18:00~23:00 / 목 11:30~14:30 / 목 18:00~23:00 / 금 11:30~14:30 / 금 18:00~23:00 / 토 11:30~14:30 / 토 18:00~23:00,Myeon in Apgujeong - Modern Korean Dining Pub. A rising star as very trendy and casual style Korean dishes & alcohol with fancy atmosphere. Don't hesitate to come & enjoy~! We will welcome you~!,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d14208538-Reviews-Apgujeong_Myeon-Seoul.html,14,5.0,,,,,,,,,,,,,,,,tripadvisor
28208023,육산장,+82 70-8211-3637,서울 와우산로21길 31-11 1층,,37.551945,126.922005,"아시아 요리, 한국, 그릴",일 16:30~22:30 / 월 16:30~22:30 / 화 16:30~22:30 / 수 16:30~22:30 / 목 16:30~22:30 / 금 16:30~22:30 / 토 16:30~22:30,The meat is grilled and served for a comfortable meal. Indoor and outdoor seating is available. There are various attractions around the restaurant.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b9/1a/b6/37fa8f9d-5dbb-42bb.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d28208023-Reviews-Yuksanjang-Seoul.html,13,4.9,,,,,,,,,,,,,,,,tripadvisor
6643596,창신육회,+82 2-2266-6727,서울 종로구 종로 198-2,03195,37.57045,127.00001,"아시아 요리, 한국",월 09:00~22:30 / 수 09:00~22:30 / 목 09:00~22:30 / 금 09:00~22:30 / 토 09:00~22:00 / 일 09:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d6643596-Reviews-Changsin_Yukheo-Seoul.html,48,4.4,"육류,고기",신선한 육회와 진한 소고기국의 만남,일 21:30 / 월 22:00 / 수 22:00 / 목 22:00 / 금 22:00 / 토 21:30,8572477,https://place.map.kakao.com/8572477,5000,17000,8,true,true,,,,,,kakao
33503859,52 마켓 플레이스,+82 2-6923-6833,"서울 퇴계로 52 2F,  Voco Seoul Myeongdong by IHG",,37.503197,126.55924,"인터내셔널, 한국",일 06:30~10:00 / 월 06:30~10:00 / 월 11:30~14:00 / 월 17:30~22:00 / 화 06:30~10:00 / 화 11:30~14:00 / 화 17:30~22:00 / 수 06:30~10:00 / 수 11:30~14:00 / 수 17:30~22:00 / 목 06:30~10:00 / 목 11:30~14:00 / 목 17:30~22:00 / 금 06:30~10:00 / 금 11:30~14:00 / 금 17:30~22:00 / 토 06:30~10:00 / 토 17:30~22:00,"52 마켓 플레이스 _ 보코 서울 명동 (2층) 서울의 중심 퇴계로 52번지에 위치한 52 마켓 플레이스는 올데이 다이닝 레스토랑으로, 현대적인 감각과 레트로 스타일이 조화를 이루는 모던 브라세리 컨셉의 세련된 공간에서 다채로운 미식을 즐길 수 있는 곳입니다. 오전 11시 30분부터 2시까지 런치 뷔페에서는 메인 디쉬를 비롯해, 남대문 시장과 명동에서 영감을 받은 다양한 메뉴에 자연에서 찾은 식재료가 더욱 특별한 미식 경험을 제공합니다. 한식부터 양식까지, 세계 각국의 다채로운 메뉴를 52 마켓 플레이스에서 마음껏 즐겨보세요! 매일 저녁 5시 30분, 52 마켓 플레이스는 한국의 로컬 스트리트 감성을 담은 소울 푸드를 마음껏 즐길 수 있는 '포차 뷔페'로 변신합니다. 먼 곳으로 떠나지 않아도, 가장 가까운 곳에서 정겨운 한국의 로컬 푸드를 무제한으로 경험해보세요. [남대문 시장 옛날 식당], [복호네 분식], [명동 순대(족발) 타운], [회현 역전 포차] 등 네 가지 테마 존에서 떡볶이, 순대, 다양한 육수의 오뎅탕 등 한국인의 소울푸드를 현대적으로 재해석한 메뉴를 무제한으로 즐기실 수 있습니다. 여기에 추억을 자극하는 옛날 시장 과자와 간식, 직접 만들어보는 달고나 체험까지 더해져 더욱 풍성한 즐거움을 선사합니다. 점심과 저녁 사이 낮 시간에는 편안하고 간단한 한식 또는 양식 단품 식사와 디저트 그리고 음료들을 즐길 수 있는 분위기 있는 라운지 공간으로 변신합니다. 52 마켓 플레이스에서 제안하는 새로운 스타일의 빙수도 만나보세요. 서울의 중심 명동의 바쁜 일상에서 벗어나 분위기 있는 만남과 모임을 제안합니다! 단체 예약 및 행사 문의도 가능합니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d9/47/23/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d33503859-Reviews-52_Market_Place-Seoul.html,1,5.0,,포장마차 감성 담은 호텔 뷔페의 새로운 경험,,2040694671,https://place.map.kakao.com/2040694671,,,,,,,,,,,tripadvisor
4074259,툇마루집 된장예술,+82 2-739-5683,서울 종로구 인사동4길 5-26 중원빌딩 2층,03148,37.573334,126.98622,"한국, 펍, 건강식",월 11:30~22:30 / 화 11:30~22:30 / 수 11:30~22:30 / 목 11:30~22:30 / 금 11:30~22:30 / 토 11:30~22:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4074259-Reviews-Toenmarujib_Doenjang_Yesul-Seoul.html,18,4.3,한식,구수한 집된장과 정성 가득한 한상,,20534822,https://place.map.kakao.com/20534822,9000,12500,16,false,true,,,,,,kakao
13492177,허머스키친,+82 2-6137-5432,서울 영등포구 국제금융로 10 IFC몰 B1,,37.52472,126.92564,"그리스 요리, 중동 요리",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d13492177-Reviews-Hummus_Kitchen-Seoul.html,8,4.1,,,,,,,,,,,,,,,,
5979659,후스 테이블,+82 2-742-5061,서울 종로구 창덕궁1가길 8,,37.579586,126.988174,"이탈리아 요리, 피자, 유럽 요리",화 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d5979659-Reviews-Hu_s_Table-Seoul.html,35,4.4,이탈리안,앤틱 감성 가득한 화덕피자와 생면파스타,일 20:30 / 화 20:30 / 수 20:30 / 목 20:30 / 금 20:30 / 토 20:30,13082808,https://place.map.kakao.com/13082808,11000,20000,23,true,true,,,,true,,kakao
15082856,1842,+82 2-792-1842,서울 용산구 이태원로 244 Twin Building L1,04400,37.536568,127.000435,"스테이크하우스, 바, 유럽 요리, 그릴, 펍, 체코",월 12:00~22:30 / 화 12:00~22:30 / 수 12:00~22:30 / 목 12:00~22:30 / 금 12:00~22:30 / 토 12:00~22:30 / 일 12:00~22:30,"1842 레스토랑 이름은 필스너 우르켈 맥주가 체코 플젠에서 1842년부터 생산됬었기 때문 입니다. 1842이에 서 체코 음식 과 스테이크를 드실수 있고 체코 맥주 과 수제 칵테일도 있 습니다. 메뉴는 체코 스테이크 타르타르 육회 부 터 1.3키로 토모호크 스테이크까지 다양한 음식들을 찾을수 있 습니다. 체코 맥주는 필스 너 우르켈, 코젤 다크 과 코젤 페일 에일을 제 공하고 있고 수제 칵테일도 찾을수 있습니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/28/b6/9a/czech-style-interior.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d15082856-Reviews-1842-Seoul.html,17,4.1,양식,체코에서 영감을 받은 레스토랑 1842가 서울 이태원에 문을 열었습니다.,,795760330,https://place.map.kakao.com/795760330,9000,25000,16,,,,,,,true,kakao
13534115,아오리의행방불명 동대문점,+82 2-2252-3767,서울 중구 을지로 281,04566,,,일본 요리,일 10:00~22:00 / 월 10:00~22:00 / 화 10:00~22:00 / 수 10:00~22:00 / 목 10:00~22:00 / 금 10:00~22:00 / 토 10:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b9/1a/b6/37fa8f9d-5dbb-42bb.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d13534115-Reviews-Aori_Ramen_DDP-Seoul.html,14,4.3,,,,,,,,,,,,,,,,tripadvisor
4050006,홍연,+82 2-317-0494,서울 중구 소공로 106 Westin Choseon Hotel B1F,04533,37.563988,126.980385,중국 요리,월 12:00~22:00 / 화 12:00~22:00 / 수 12:00~22:00 / 목 12:00~22:00 / 금 12:00~22:00 / 토 12:00~22:00 / 일 12:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4050006-Reviews-Hongyeon-Seoul.html,27,4.2,중국요리,화려한 중식 인테리어와 깊은 해산물 육수,일 21:30 / 월 21:30 / 화 21:30 / 수 21:30 / 목 21:30 / 금 21:30 / 토 21:30,21306045,https://place.map.kakao.com/21306045,29000,41500,20,true,true,true,true,,,,kakao
26242676,Modern Shabu House,+82 2-6244-6200,서울 Shinbanporo 176,,37.51502,127.01647,"일본 요리, 일본식 퓨전",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ec/2f/af/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d26242676-Reviews-Modern_Shabu_House-Seoul.html,2,5.0,,고급스러운 공간에서 즐기는 무한리필 샤브샤브,,2023191026,https://place.map.kakao.com/2023191026,58000,78000,4,true,,,,,,true,
4070646,다미,+82 2-783-5167,"서울 영등포구 여의도동 36-4 오륜빌딩 1층 1F, Oryun Bldg.",,37.52128,126.93273,일본 요리,월 11:00~23:00 / 화 11:00~23:00 / 수 11:00~23:00 / 목 11:00~23:00 / 금 11:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/60/1a/b9/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4070646-Reviews-Dami-Seoul.html,9,4.8,"해물,생선",겹겹이 쌓인 불향 가득 생선구이,,8217961,https://place.map.kakao.com/8217961,12000,17500,20,true,true,,,,,,kakao
9139002,왕십리 조개창고,+82 10-2650-0449,서울 성동구 왕십리로 331,04715,37.562824,127.03294,해산물,월 17:00~23:00 / 화 17:00~23:00 / 수 17:00~23:00 / 목 17:00~23:00 / 금 17:00~23:00 / 토 12:00~23:00 / 일 12:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/de/ea/91/caption.jpg?w=200&h=200&s=1&cx=1102&cy=838&chk=v1_230a0b72c0ec71397d4f,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9139002-Reviews-Jogae_Changgo-Seoul.html,18,3.7,조개,조개와 고기 무한리필의 환상 조합,,12265333,https://place.map.kakao.com/12265333,2000,8000,11,true,true,,,true,,,kakao
8678068,치킨인더키친 홍대본점,+82 70-7526-2487,서울 마포구 와우산로29길 4-42,04052,37.55508,126.92927,"아시아 요리, 한국",월 17:00~24:00 / 화 17:00~24:00 / 수 17:00~24:00 / 목 17:00~24:00 / 금 17:00~02:00 / 토 15:00~02:00 / 일 15:00~24:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d8678068-Reviews-Chicken_In_The_Kitchen_Hongdae_Main-Seoul.html,16,4.4,치킨,2011년도부터 열심히 달려온 홍대 치킨집. 사랑과 평화의 맛- 치킨인더키친 입니다.,,16378493,https://place.map.kakao.com/16378493,16000,25000,6,,,,,,,,kakao
26229847,Vuur,+82 2-6953-0748,"서울 1F, Bongeunsa-ro 151 Gangnam-gu",06122,37.506805,127.03115,"아시아 요리, 한국, 컨템퍼러리",월 17:30~23:00 / 화 17:30~23:00 / 수 17:30~23:00 / 목 17:30~23:00 / 금 17:30~23:00 / 토 17:30~23:00,"VUUR reimagines fire, fermentation, and Korean ingredients with a modern sensibility. Our cuisine draws on Korea’s fermentation traditions and seasonal bounty, enriched by the bold smokiness of charcoal and wood.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b9/1a/b6/37fa8f9d-5dbb-42bb.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d26229847-Reviews-Vuur-Seoul.html,6,4.8,양식,Saver The Season! 계절의 변화를 담은 요리와 술의 조화로운 페어링,,2114897373,https://place.map.kakao.com/2114897373,18000,48500,5,true,true,true,,,,,kakao
34340012,루원 by 락희안,+82 2-2158-7587,서울 hoewon 33myeong 1dong 401ho,,37.570965,126.98143,중국 요리,월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~21:00 / 일 11:00~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/ba/59/10/caption.jpg?w=200&h=200&s=1&cx=551&cy=419&chk=v1_e198cb8d1e97e587cdda,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d34340012-Reviews-Luwon_by_Rakheean-Seoul.html,9,5.0,중식,"80년 명문가의 품격, 프라이빗 룸에서 즐기는 광화문 최고의 하이엔드 중식 연회, 루원",,582970276,https://place.map.kakao.com/582970276,35000,57000,22,true,,,,,,,kakao
9560054,해변의꽃게 인사동점,+82 2-722-7237,서울 종로구 인사동3길 5-3,03164,37.477543,127.00857,해산물,일 11:00~22:00 / 월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/83/77/64/photo1jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9560054-Reviews-Haebyeone_Kkotge_Insadong-Seoul.html,27,3.8,,,,,,,,,,,,,,,,tripadvisor
9370294,김가네곱창구이 대림역본점,+82 2-867-0445,서울 도림로 93,,,,"아시아 요리, 한국, 그릴",월 14:00~01:00 / 화 14:00~01:00 / 수 14:00~01:00 / 목 14:00~01:00 / 금 14:00~01:00 / 토 14:00~01:00 / 일 14:00~24:00,"김가네곱창구이 대림역본점은 2010년부터 서울 대림역 한자리에서 소곱창구이만 전문으로 운영해온 전통 있는 곱창 맛집입니다. 16년이 넘는 시간 동안 같은 자리에서 같은 메뉴를 지켜오며 지역 주민들과 직장인, 많은 단골 고객들에게 꾸준히 사랑받고 있습니다. 매일 우시장에서 직접 공수한 신선한 소곱창만 사용하며, 매장에서 직접 손질과 초벌 과정을 거쳐 잡내 없이 깔끔하고 고소한 맛을 제공하기 위해 노력하고 있습니다. 손질 과정에서는 좋은 원물만 사용하기 위해 아낌없이 정리하며, 정직한 재료와 기본에 충실한 조리를 가장 중요하게 생각합니다. 특히 기름기 없이 깔끔하면서도 곱이 살아있는 식감으로 많은 고객들이 찾고 있으며, 곱창과 함께 제공되는 신선한 부추, 간, 천엽 등 다양한 기본 구성 역시 김가네곱창구이만의 장점으로 꼽힙니다. 직원이 직접 구워주는 방식으로 편안하게 식사를 즐길 수 있어 처음 곱창을 접하는 분들도 부담 없이 방문하고 있습니다. 대림역 맛집, 구로 곱창, 서울 곱창 맛집으로 알려져 있으며, 직장인 회식은 물론 가족 외식, 친구 모임, 데이트 장소로도 많은 사랑을 받고 있습니다. 화려함보다는 오래도록 기억에 남는 맛집이 되기 위해 오늘도 한 자리에서 정직하게 소곱창을 굽고 있습니다. Kimgane Gopchang Daerim Main Branch is a popular Korean beef tripe BBQ restaurant near Daerim Station in Seoul, known for fresh ingredients, careful preparation, and authentic Korean gopchang grilling since 2010.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9370294-Reviews-Gimganegobchang_gu_i_daelim_yeogbonjeom-Seoul.html,12,4.9,"곱창,막창","16년 전통의 곱창, 고소한 불향 가득",,11260612,https://place.map.kakao.com/11260612,3000,25000,9,,,,,,,,kakao
34033108,88수산,+82 10-9228-5897,서울 노들로 674 노량진수산시장 신관 2-15,,37.514496,126.93702,"해산물, 교토 요리",일 09:30~23:00 / 월 09:30~23:00 / 화 09:30~23:00 / 수 09:30~23:00 / 목 09:30~23:00 / 금 09:30~23:00 / 토 09:30~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d34033108-Reviews-88_Fisheries-Seoul.html,12,5.0,,,,711277301,https://place.map.kakao.com/711277301,,,,true,,,,,true,true,tripadvisor
3957242,고려 삼계탕 세종로점,+82 2-737-1888,서울 종로구 세종로 164,,37.571182,126.97605,"아시아 요리, 한국",월 10:30~21:00 / 화 10:30~21:00 / 수 10:30~21:00 / 목 10:30~21:00 / 금 10:30~21:00 / 토 10:30~20:30 / 일 10:30~20:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/92/75/7c/caption.jpg?w=200&h=200&s=1&cx=1059&cy=707&chk=v1_0f1c894e5ff7ff690cc4,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d3957242-Reviews-Korea_Samgyetang_Sejongno_Store-Seoul.html,20,4.5,삼계탕,광화문 사거리 고려삼계탕 광화문점 입니다. *오향족발 주문예약 개시합니다~,,25051694,https://place.map.kakao.com/25051694,20000,26000,7,,,,,,,true,kakao
15410912,제이히든하우스,+82 2-744-1915,서울 종로구 종로 269-4,03124,37.571426,127.00795,"미국 요리, 카페, 아시아 요리, 한국",일 11:00~20:00 / 화 11:00~20:00 / 수 11:00~20:00 / 목 11:00~20:00 / 금 11:00~20:00 / 토 11:00~20:00,"J.HiddenHouse is Seoul's newest destination cafe built into a grand Korean hanok courtyard house over +100 years old. A ""hidden"" oasis in the busiest district of Dongdaemun, experience an otherworldly peace in its terrace and bamboo garden. Designed and curated to showcase the ""Best of Modern Korea,"" taste the best beverage and food Korea has to offer today. Get travel tips in English & Japanese!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/87/11/c2/photo2jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d15410912-Reviews-J_Hidden_House-Seoul.html,8,4.6,,,,,,,,,,,,,,,,tripadvisor
