restaurant_id,review_num,review_text,
9227593,2,Chicken chain representative of Miyong!,
9227593,3,"Huntington Beach, California",
9227593,4,Two two chicken near hotel PJ,
9227593,5,KOREAN FRIED CHICKEN AT ITS FINEST!!,
9238473,1,Delicious and healthy food.,
32873276,1,Convenient location for traditional KBB,
32873276,2,"great service, food smells amazing and is reasonably priced in the heart of myeongdong where it is hard to find. Lively atmosphere as well.",
32873276,3,"A very good store, the food is very delicious, although the price is too high but it is perfectly reasonable for this price",
32873276,4,Affordable and great food and in the heart of the shopping area in myeongdong. staff are very nice and friendly will be back here again!!!,
32873276,5,very nice everything was good price was reasonable for this quality,
9213113,1,Incredibly good Yeoksam Ilforno restaurant,
9213113,2,You should ask your staff Not to spit in the public with their uniform and observe Hygiene practice!,
9213113,3,Good place for a comfortable dinner,
9213113,4,"Great food, fun atmosphere",
9213113,5,"Terrific food, relaxing garden!",
4085151,1,"Succulent Beef, amazing soups",
4085151,2,Korean Barbecue since 1983,
4085151,3,First Korean Barbeque Experience,
4085151,4,Beef barbecue experience in seoul,
4085151,5,"Was our first night in Seoul, found this address on TripAdvisor 
We started with wagyu beef bbq and finished with hot pot 
The food was excellent 
And the service very friendly",
3543818,1,"The Italian atmosphere is good but there are things missing: mainly the service leaves something to be desired: everything is served at the same time so the hot dishes are cold when you have eaten the starters. It’s good but expensive: 55 euros for buratta, salad, pizza and 1 glass of wine",
3543818,2,Fusion at its best. ( please note. Dracula would probably die here ),
3543818,3,"Good Food, nice atmosphere",
3543818,4,"Came here and had the spicy Shrimp and Garlic zucchini risotto, and loved every bite! It came exactly as pictured on the menu which most places cannot seem to achieve. The server was very attentive to not just us, but everyone in her section. Making rounds as appropriate and almost always without being asked to come over. Would love to eat here again.",
3543818,5,Stopped in while we were at the Lotte Tower mall complex. The food was ok but a bit pricey. The pizza was better than the pasta but over all the food didn't compare The Stinking Rose when it comes to garlic food.,
3627423,1,Delicious and crispy Bindaetteok,
3627423,2,Imagine crispy Korean hashbrowns,
3627423,3,"Good crispy pancakes but unfriendly, too crowded.",
3627423,4,A place to eat moonbean pancakes,
13412735,1,Very generous portions for the price. We couldn’t finish everything! Definitely a hidden gem near Gangnam Station.,
13412735,2,The tap beer selection complemented the fried dishes well. A must-try if you're looking for authentic Korean bar food with a twist.,
13412735,3,Perfect spot for dinner after sightseeing. Staff were friendly and the cheesy chicken dish was something I’d come back for.,
13412735,4,We found this place while walking around Gangnam. The pan? chicken was crunchy and cheesy ? a fun combination. Reasonably priced too!,
13412735,5,"Quick service and the beer pairings were spot-on. Would’ve liked a bit more spice in the seasoning, but still solid overall.",
7808549,1,"Fish and chips in the UK, it's delicious and memorable, but it's delicious and I'm going to visit you often!",
7808549,2,"The most English British Pub in Korea 
I made it. The songs from the store.
Beers and foods, recent beers. 
It was delicious enough for your hand.",
7808549,3,"Quality from food to cocktails and beer. Especially, the details of drawing Clover in Guinness are crazy!! Those who work are 10 days old.",
7808549,4,My favourite bar in Seoul,
7808549,5,Rose and Crown: feel let down,
9326987,1,"I’m really surprised for all the good reviews. I went here as I am staying at the hotel and there are not a lot of options. I ordered the margarita pizza. It had a very, very thick layer of cheese and no flavor, I am not sure what the crust is made from but also no flavor and strange texture. Service was poor, no one asked how the food was, I paid and left nearly the whole pizza on the table. 
The young man filling waters was polite and attentive. I give him 5 stars.",
9326987,2,Horrible food and pizza recipe. Canteen style with overpriced dishes. No english at all. Most probably the worst pizza ever in Seoul and in my life !,
9326987,3,Not the best or most authentic pizza but the views made up for it.  This is a fun place to hangout but don't expect anything fantastic. I definitely liked it all things considered.,
9326987,4,"I couldn’t wait to get out, seriously.",
9326987,5,"The style is rich in cheese, and its pizza tastes great. There are so many good pizza restaurants these days, but this restaurant has a long reputation. It seems to be working hard on menu development. The view is fabulous and the atmosphere is good for family gathering.",
4414181,1,"The menu came with pictures and simple English. The soup was simple, traditional, and tasty. We saw lots of local people eating there.",
4414181,2,Good but a don't know what the hype was all about,
4414181,3,"As tourist we don't know korean food. We got soup, mince meat, mint leaves and a lot  od diferent side dishes. Meat was great and the rest as well.",
4029280,1,Juk place down in Insadong,
4029280,2,We went to the branch in Insadong. It is a really great place if you love congee. They even have dessert congee ! Reasonably priced too.,
4029280,3,"This porridge is really really good. Thick and yummy. Suitable to eat it on a cold day.
1 porridge is around 7000-10,000 won. Abalone will be more expensive (around 12-20k won) 
Definitely recommend this to friends and family.",
4029280,4,Very good food at reasonable prices,
4029280,5,"Great restaurant to try Korean style porridge, we ordered the seafood porridge and mushroom oyster porridge and both are really good. The meal comes with side dishes so the portion is definitely enough for one person. The ingredients used are really fresh, porridge taste really good and it's a healthy food choice.

The restaurant has a great variety of porridge to choose from, even vegetarian options too, which is great for groups of people who likes different type of food.",
33220553,1,"Excellent food and heartwarming service!""",
33220553,2,"Roosevelt, who was waiting, finally visited!
The first time I ate it, the brisket and lip melted in my mouth.
Yo.
Other side menus also taste good, but my girlfriend ordered more roasted vegetables that are delicious.
The staff was very friendly and Mr. Don Spike served it directly.
Cooking grills (?) also watch and make really good memories!
I'd like to come back later on a anniversary or event.",
33220553,3,"The food was great and the atmosphere and the service were very good. It was a pleasant meal with family. If you visit Seoul, I would love to go back!",
33220553,4,"It was an absolutely delicious barbecue!
The signature menu selection was great, and the brisket was especially delicious.",
33220553,5,"Just say you don’t serve kids.  Don’t seat us and then tell me to watch my kids because we are “low key”.  You insulted us and wasted our time, thank you.",
13476366,1,"Manchester, United Kingdom",
13476366,2,"The pudding and macho king chicken are really good. I'm hooked. It is a taste you will always want to eat when you go to Korea. The batter is crispy and juicy. The side menu is also delicious, with potatoes and cheese balls.",
13476366,3,"The chicken is very juicy and yummy..???? we order boneless, spicy chicken and cheese… will come back again to eat this yummy BHC..",
13476366,4,"If you see it, try to go upstairs to the East Gate in the evening Although it is already more than 10 p.m., the environment is still very lively. We roasted garlic chicken plates and algae drinks. A nice chicken store",
13476366,5,Don't miss this BHC Fried Chicken,
951647,1,"Very warm welcome, perfect English.",
951647,2,"Very nice late-night exploration. We ordered clams with noodles, seafood tofu soup and beef with onions. Plenty of clams, chewy noodles, tender beef and homie soup. Around 35000won for 3 of us.",
951647,3,Nice spicy tohu seafood soup and jiajiang noodles.,
951647,4,"This is the kind of restaurant where you either love it or hate it. The kimhi soup they serve is a bit different compared to other restaurants. It is a bit more stingy and tangy. This is because they serve ‘fermented’ kimchi soup. You might hate it, but who knows? You might love it. Go give it a try.",
951647,5,"I looked up where was the best jajangmyeon, and this was featured in one of the food blogs. There were a couple of places but I decided to come here to take a look. They do not speak English at all so be prepared to be confused, but we were lucky and bumped into a student who was from China and was able to help us translate in Chinese. You need to go to the second floor if you want an actual dining experience whereas the 1st floor is just for simple quick bites. Order the jajangmyeon, noodles with clams, mandoo and you will feel so satisfied. The food portions were great and the flavor was spectacular. The best of all, our meal was only around $40 and we fed 6 people. It was great. Loved it and would definitely go back again.",
8896421,1,"Had an advance reservation via email for a birthday dinner. Showed up and it was closed. If we had been notified, we could have made alternatve arrangements. Very poor customer service.",
8896421,2,"I have to say sorry for this review late for 4 months.....Now I don't know how the situation is in Seoul. Hope everything recovers soon.

We visited Korea at the end of last year from China, sounds pretty lucky right? Which was even more lucky was that we have chosen this restaurant for one of the lunches. Everyone knows this is a Michelin, but I have to say that it is a better one even among the one stars. 

We found it in a big and tall business building in Yeoksam, which is an early office area in Gangnam away from tourism part. They keep the business-traditional style, making it a more interesting one  in those office cateens. We booked a cozy small room, and enjoyed a private lunch.

The signiture set menu was designed very, very nice. It composed of several most common and familiared traditional Korean dishes. But don't be disappointed, EVERY of them will strike your tongue with absolutely upgraded, well-structured, perfect taste and texture. I am not exagrating at all. It was just like you feel a Royal chef in the ancient time cooking the typical civil food for you. Of course except for the desserts, they were Christmas edition. The Korean King didn't know who Santa was maybe,...

And the service my god.... There was an ethnic dressed aunty helping us all the way. She speaks surprisingly good english! We realized that OK this was not a real local backstreet hahaha.... She was doing it so nice, patient, and professional. Never make you feel too hot but like home. Mama we love the special dessert, and the picture you take for us. That was an unbelievable memory, and I hope you all well in this hard time. See you again!",
8896421,3,Fantastic ´MIchelin restaurant with Kings Dinner,
8896421,4,Michelin Star Vegetarian Dinner in Seoul,
8896421,5,"San Francisco, California",
14015344,1,Great for family gatherings or reunions!,
14015344,2,"A lovely restaurant with delicious food, friendly service and patient translating menu. Would recommend the grilled asparagus!",
14015344,3,Meat is really not that great,
2479028,1,Fantastic pizzas and great service!,
2479028,2,"Located close to Cheonggyecheon Creek, this small restaurant caters more to the many workers in the area than to tourists and is closed on Sundays and holidays.

It is of course served mainly pizza, in this case with very thin crust and no particular appeal. The service is just right and the atmosphere resembles that of a pub.",
2479028,3,I'm an Italian in Seoul for vacation,
2479028,4,"Excellent, fast, friendly, English speaking service
Very good quality pizzas with fresh products, served quickly
The decor is also worth the detour: humorous and friendly",
2479028,5,Great little independent pizza place,
17637278,1,Casual lunch place but very good. Especially in an area that can be a bit confusing it was easy to navigate and very fresh,
10779217,1,Cuisine has Western options,
10779217,2,Extremely disappointing experience at The Place at COEX Library.,
10779217,3,Excellent pizzas for casual meal.  Washed down with a Guinness.,
10779217,4,Very very lousy experience.,
10779217,5,"My partner didn’t want the korean options at COEX and settled on this italian restaurant. Popular with a queue, this is a fast casual place suitable for family and friends. Portions and taste are ok",
10747919,1,"Always a better option than mcdonald’s. Juicy made to order burgers, wine, beer, dog food. What’s not to like. Some custom items for korea like strawberry peach drink",
10747919,2,Craving for good burgers and freshly fried fries? Shake shack in gangnam is by far the best place to visit in that case. 5 ??,
10747919,3,"In korea after tokyo, singapore and hongkong in asia. Nice to have beer, wine and dog food in a burger joint. Ok quality and service",
10747919,4,"As the kids wanted a break from Korean fare, we headed for Shake Shack. The burgers and fries were good!",
10747919,5,Courteous staff and I like the interior decor.  Burger and cheese fries were so-so.  Its frozen yoghurt is very nice. Not a place I would go to if I crave for a good burger.,
10202101,1,"In fact one of the main reasons to travel to Korea was for us......going out for dining every day. Expectations were high and were mostly - not met! Not so in Gaon. Here we have the restaurant that really  deserves its Michelin Stars. Lovely austere design. Tranquility and silence and very beautiful ceramic tableware. Really very special and precious. Such a pleasure. There is however in general a problem with wine pairing or lets better say pairing the food with appropiate drinks. In general most of the restaurants work with wine mostly from european or american wine countries. It is right - spicy food is going well with a good german Riesling and that would be may be the most affordable election. The really good european wines would really break the bank-so the general  problem was how to pair excellent food with at least payable lets say ? medium priced“ wines that would go with the food. Thats a challenge! We had a winepairing and it was so lala. Only one drink was indeed from Corea..a corean rice wine. Not the possibilities you have in Japan for sure .The food was incredible and the best we had in our whole vacation. Fleshy prawn with pear, seasoned cucumber and tomato with citrus dressing suberb. Stewed sea cucumber very good. Marinated and steamed crab with squid and kelp just fabulous. Tile fish and clam porridge great. Hay smoked eel marinated with gochujang very delicate. Daily milled rice....and soy bean paste soup - well many people and guests especially from Asia will love that but rice and soy bean paste soup..well not for us. Desserts as usual in Asia a problem for us...if you are accostumed to heartily european delicacies that our beloved patissiers suggest- but -yes an experience and tasting very well but on another and lower level that fab courses of main meal.",
10202101,2,"I visited gaon with my family and all of us were just wowed. The plates, their drinks, and their FOOD - OMG. The server we had was really professional and she told us Chef changes his menus every season with the best seasonal ingredients. I thought I didn’t like abalone, but it was the best I’ve ever had in my life. Most of their food is cooked for such a long time with such professional techniques. The taste wasn't strong, yet wasn’t bland either. Best traditional Korean restaurant. It’s better even with the explanations servers give you so I suggest paying close attention to them. We kinda got lost on our way there but not complaining after one of the best dinners I’ve had.",
10202101,3,"Camberley, United Kingdom",
10202101,4,"Overpriced, Overhyped and not Michelin Star level",
10202101,5,Missing harmony of flavors,
4084675,1,High quality Chinese food in Seoul,
4084675,2,Food not bad but service is terrible!,
4084675,3,"The. RestaurantTOH LIN in Seoul at the lotte world centre is a fine Chinese location. Good service, fresh fine cuisine what else do you want! It was a treat to eat st this restaurant and we can recoment this very much.",
4084675,4,"Freiburg im Breisgau, Germany",
4084675,5,Standard Drop Tremendously,
13944402,1,"Amazing gluten free food, definitely worth the trip. Sandwich was so great and so were the waffles. Definitely must try if gluten free",
13944402,2,Gluten-free and AMAZING!!!,
13944402,3,"Amazing gluten free baked goods! Being celiac in Korea is difficult, but this place made me feel safe that I would not get sick. Everything is gluten free, and the staff is very nice! The location is very central, yet you feel like a local since it’s not in the middle of the busiest shopping streets. Would recommend, and will definitely come back when I get the chance!",
13944402,4,"Sunnybread is one of my favorite restaurants in Seoul and completely gluten free! I have been coming here since I moved a year ago and have always had good experiences. When my dad (who is also celiac) came to visit me, this was the first place we went. Great atmosphere, kind staff and delicious food!",
13944402,5,"CELIAC FRIENDLY, LOW CARB, SWEETS PARADISE",
34301707,1,Great spot for a family dinner,
34301707,2,You can taste the beef itself,
34301707,3,Best meal of our Seoul trip!,
34301707,4,Honestly the BEST dinner we had in Seoul!! Andong galbi was tender and full of flavor. The staff couldn't have been nicer.,
34301707,5,"Travelers, put this on your list! Beef quality excellent, staff warm, and the Bumblebee is a bonus.",
33316567,1,"Latachui Inn Seoul was a good restaurant to enjoy the comfort of French home food in Lhasa. As I entered the entrance, I first felt the warm, humid air. The seat space was also relaxed, making it less burdensome to visit as a date. I chose the Signature vegan lacatchuy course, and the vegetables were very sweet. The latte is not too sauce, so it eats cleanly to the end, and it was also good to talk slowly with a dish of cosy. A special menu for a limited period is also prepared, which fits well with the anniversary visit. It looks great even when you want to quietly celebrate, like a birthday or a proposal. The staff is friendly and can take parents and come and eat at ease. Next time, I want to go back in according to the Lushan side schedule, and share the course with the people who went with me.",
33316567,2,Warm memories of French home cuisine,
33316567,3,The health of vegans in France,
33316567,4,"I went with my mom, and French home food went first. French home cuisine was better than real expectations. French home food was really delicious. The staff were also kind and better. I have a doctor!!",
33316567,5,French Home-style Ratatouche Inn Seoul,
25547019,1,"A comfortable cafe where you can relax in the city,
There is romance in a quiet atmosphere
,,,,,,,,,too good",
12384635,1,The best Indian restaurant in Seoul,
12384635,2,"this is more expectations of our family
There was very wonderful for the test and adorable of the staffs 

We loved the Veg this was very fresh and  authentic test of the haven 

this made us remind the root of ours (self) ...  

I can't remember the staff name but he was the nice one that always give us the good advice for the menu 

love with life",
12384635,3,Great Indian food (veggie options),
12384635,4,"Leicester, United Kingdom",
12384635,5,"Fantastic meal, great service",
32761976,1,I visited with a friend and the food was clean and delicious. The ingredients also felt fresh and the quantity was reasonable and satisfied. The staff was very friendly and could eat well. The atmosphere of the store is also comfortable and is a place to visit again next time. Recommend!,
32761976,2,"It was a satisfying visit with good atmosphere and perfect food ??
As soon as we entered the store, the clean and cozy atmosphere was impressive, and the staff were kindly approached so we could start eating well.

The ordered menu overall was delicious and delicious, and the taste was beyond expectation. The fresh feeling of each ingredient was alive, and the food was just fine so everyone could enjoy it. Especially the main menu was really impressed, so I thought I would like to order again the next time I come.

Thanks to the comfortable atmosphere of the whole meal, I didn't think the time was going, and overall the service and food, the atmosphere were all satisfied.
This is a restaurant that I would recommend for a date or a meeting of friends or a family dinner. ??",
32761976,3,Good home for group gathering,
32761976,4,"Visited with acquaintances. They eat too deliciously.
Service, taste and atmosphere were all perfect meals.",
32761976,5,"Course, dinner is too delicious. Meat is too delicious and soft.
I ate really satisfactorily. Next we have to bring adults!!",
6643598,1,Didn't dine in but ordered delivery via SHUTTLE instead. Delivery came super fast and the food was still warm. The burrito was really tasty and I really enjoyed it! Will order again!,
6643598,2,"Great place to hang out with friends. Love coming here to grab some good food and drinks. 
They have an extensive menu of various mexican and fusion food. Great drinks and awesome service.",
6643598,3,Nice view and great shrimp tacos,
6643598,4,Highly recommend! Food was fresh and staff is very helpful. Store was very clean and the Shirley Temple is to die for ??,
6643598,5,"Super good Mexican food at an affordable price. Their sour cream is BOMB, it is very delicious. You must make sure you have some. Burritos are great but don’t put kimchi near your Mexican food it’s a sin.",
11832256,1,Couple came for a beer after dinner before going back to hotel. Is really a nice place fora ice cold beer and watch sports.,
11832256,2,"After 10 days in Korea, we were desperate to get gin-tonic. So far we have not seen. The drinks list was impressive. Also, the atmosphere was good. There were no locals - only foreigners! 
So, if you need a good drink in Seoul, this is a place! :) Even the price for gin-tonic was reasonable!",
11832256,3,"Loosdrecht, The Netherlands",
11832256,4,"Luxembourg City, Luxembourg",
11832256,5,"Colleagues of mine showed me this place and I first declined, opting to sharing a Korean BBQ with them. On another evening I went alone after a long working day and just wanted to have a good beer and European food. German sausages were on offer that evening and I went for it with an excellent local stout. Total price 35US for 5 sausages with fries and grilled tomatoes + extra fries and two stouts. Faire price for the neighborhood and maybe better to go there in company. I recommend !",
10628978,1,"Altamonte Springs, Florida",
10628978,2,"location, location, not food.",
10628978,3,"A lovely dinner spot with a great fusion menu. The staff members were attentive and happy to chat and explain the prix fixe menu we had. The chocolate cappuccino dessert was absurdly delicious. Small portions, but a filling meal in a super cozy restaurant.",
10628978,4,Amazing food. The Smorrebrod,
10628978,5,Had a lovely dinner here. The ginseng chicken was tender and served with popped rice which gave it an interesting taste and texture. The cinnamon ice cream was great too.,
28152109,1,Good fried chicken experience but note they buy their reviews for a free drink,
28152109,2,"The chicken was ok. Very limited, unhealthy menu. Super crowded and noisy.  Rather overpriced.  Worst thing is corruption. They give out a free drink if you give a positive review. I didn't see any actual Koreans there",
28152109,3,"Great Korean Chicken. We really enjoyed what we had. 
There were varieties of fried chicken. We decided to with two different kinds.
The only thing is; music here is way to loud. Apart from that I can come here again without hessitation",
28152109,4,"As advertised…chicken and beer. 

We wanted somewhere to have lunch after shopping with the kids. 

Easy to order and good atmosphere with K pop streaming on the big screen. 

You can choose boneless chicken for a small extra cost. Haven’t tried K fried chicken in Seoul before but for a first go it was just fine and kept the kids happy.

You won’t find a salad here ??",
28152109,5,A restaurant where chicken is the primary,
34248433,1,The interior is great and the food is delicious.,
34248433,2,"I've heard rumors, but they're really delicious.
First of all, the atmosphere is wonderful, beautiful and will fit well in any family gathering. The food is so delicious, especially salad and pasta.",
34248433,3,It's been good when you come in. The food is delicious and the staff are friendly!!??,
34248433,4,"The food is clean and delicious.
Recommended for those who like compact food.",
34248433,5,"It's good and delicious.
This is a tasting house.
I want to come next time.",
34272755,1,"Looking for a good cooking venue near Old Town Station, I went to Mimi's Town. It was easy to make appointments at the grocery store, and there was a seat and a private room in the canopy, so that both of us had a light drink, and there was a good mood for many to gather.

Apartment space was also large, so it looked good for people to attend meetings, birthday parties and annual gatherings. I ordered homemade orange cream sauce and chicken chicks, which was nice to share without a burden with a drink, and it was a menu that continued to go hand in hand while talking.

I also showed a limited sale skiyachi, so I want to visit a little early next time and eat it. It was nice to sit comfortably in a place where you had to talk for a long time, like a petition meeting, and friends who went with me also liked the atmosphere and asked me to come back at the next petition meeting. If you are looking for a lounge bar or a cooking venue near the Old Town Station, it is a place to remember.",
34272755,2,A delicious bar in Old Town Station,
34272755,3,"When we arrived, we waited for a while and stood together to see if the inside table was empty. As soon as I was guided and sat down, I opened the menu panel, and I made a handmade orange cream sauce before picking it up. The dish came out and the color was noticeable, so I left a picture with my phone before eating. After sharing the first piece, the spoonful stopped talking to each other about the sauce taste. The black-and-white cultured beetles were put in the middle to eat slowly, decreasing one by one and accelerating. In the middle followed the water more and changed the front bowl, and the hand went again. I thought about packing the remaining pieces for a while, but eventually they were empty from the table. Before leaving checked back the photos and checked until the next appointment time.",
34272755,4,"I thought it was a hidden restaurant at the Old Town station, but I thought it was already famous. Exit No. 2, right in front of the building, on the second floor, Mimi's Town. It really feels like this house, quietly seated between franchise bars, has been standing in the same place for 17 years.
It was my first visit, but as soon as I entered, the mood became different. A dark and comfy yet strangely comfortable feeling? It was really admirable in one mouth, and it was also buried with the quality of cooking for more than 3 hours. Skiyaki is prepared only 20 times a day and cooked directly from the table, so it was fun and fresh.
It's a good mood to come together, and to come quietly with your lover. For those who are going to the Mainland East, it's definitely a place to listen to. There are 4,528 reviews on TripAdvisor.",
34272755,5,"Old Town, Old Town, Old Town, Old Town, Ishakaya Group Restaurant Dating Emotional Quiet Restaurant Restaurant",
4033287,1,"Great view, but lack of employee training",
4033287,2,Poor restaurant - great location,
4033287,3,An anniversary celebration made special by caring staff!,
4033287,4,Amazing view expensive food,
4033287,5,Inventive Approach to Italian Cuisine,
7266651,1,Maybe because it's a raw octopus... it's expensive.,
7266651,2,"This restaurant was in the basement level and was a Korean BBQ place. It seemed to be quite popular with the locals, but the staff spoke a bit of English and there were English menus. The staff were very helpful. We ordered the cuttlefish bulgogi with rice and the octopus bulgogi with rice. They mixed both dishes in the same hotpot plate and came with generous sides of salads and kim chi. It was a delicious feast and the entire meal was only 13500 won.",
33974073,1,"In the street. 
It's good to watch and eat. 
It is wide and wide. 
Eating with the child is a good staffing restaurant. 

Soft and warm. 
It's delicious when it's poured out!",
33974073,2,"We arrived around 8pm on a Saturday, it was full but at that time many dinners were over and we sat down quickly. Everything is ordered via a tablet and the menu is available in English and Spanish.
The service was fast, the food very rich and “homemade” and payment is made with the tablet so the language was no impediment.",
33974073,3,I went on a date at Interstate and sound good.,
33974073,4,The best traditional cuisine in the coastal area.,
33974073,5,Delicious food from the road.,
33106269,1,"Nowadays when you want to eat, come here.",
33106269,2,"Delicious and good for family.
It's good for kids to eat delicious.
I want to visit again next time. It's delicious.
Clean.",
33106269,3,"The food was fine and delicious. Especially the main cuisine was impressive, and the ingredients were fresh. The staff was also very friendly and quick to respond so they could eat without any inconvenience. The atmosphere is cozy and quiet so it would be good for a date or family gathering. Overall a satisfying meal and I would love to visit again.",
33106269,4,"Wearing was long and not much, but overall it tastes good.
A single adult woman with little quantity doesn't feel full.",
33106269,5,Whoa... ?? Finish the seafood and high tongue ????,
5927676,1,"We had a lovely dinner here.  Ordered: pad thai, the other noodle dish, pork ribs, shrimp dumplings, the other dumplings and morning glory.   Everything was amazing.  Service was was excellent.  Including 4 beers, the bill was 94 USD for 5 people, a real bargain.  Go early as it can be difficult to get a table",
5927676,2,The food was absolutely amazing. My wife got the pad Thai and it was so tasteful. I got a bowl of noodles don’t remember the name but the broth had to be the best I have ever had. Pricing is reasonable and actually surprising for how good the food is.,
5927676,3,Delicious and reasonable Thai restaurant in Seoul,
5927676,4,"Honestly I read some review below about the food being trash-taste, and I don't know HOW IT CAN BE A TRASH-TASTE? it's sooo delicious, especially the shrimp (I don't remember the name). I go here with friends and tried almost 6/more kinds and all of them are delicious. Yes it's little bit pricey but it's worth it. The place is always packed especially at holiday.",
5927676,5,"Decent, But Not Amazing Thai Food",
13954010,1,"Oberursel (Taunus), Germany",
13954010,2,Delicious Korean soup in Jongno-Gu,
13954010,3,Only soup restaurant in neighborhood,
13954010,4,"It can be a typical Korean Breakfast and is a good dish. ‘Woo rung soy’ and soft tofu are great with low cost. Side dishes are just enough and taste good. If you want to taste authentic Korean Meal which locals having, you should go. You better try any menu in the morning, especially.
아주 가성비좋은 저렴한 한국 음식점입니다. 우렁돤장도 좋고 순두부도 좋고, 나오는 반찬도 간도 적당하고 맛있네요. 한국인이 매일 먹는 음식을 외국인에게 추천하자면 여기가 좋을 듯 합니다. 대신 사람이 적은 이른 아침시간을 추천합니다.",
7748125,1,Delicious kimchi stew and pork belly.,
7748125,2,"This restaurant is in the Bangsan Market, but is in a side-alley, and may take persistence to find. Our one option on the menu was the kimchi stew, but no kimchi enthusiast would want anything else. The market and surrounds are a fascinating place to visit.",
7748125,3,wonderful local korean food - a hidden jewel,
10169301,1,"I went to work and gathering with my little sister, so I made an appointment for dinner, and my favorite Korean restaurant!",
10169301,2,Excellent and plentiful Hangover Soup,
7234215,1,Great brunch place to hit on a lazy sunday,
7234215,2,"Great varied healthy menu then gorgeous deserts, yes hotcakes but PAVLOVA!
Nice ambiance, helpful staff. Great for brunch or a light dinner.",
7234215,3,"I was here recently with a friend for an evening snack. We ordered their pancakes as well as coffee. The pancakes were good but quite eggy; the coffee was really good. We found the staff kind, attentive and the overall atmosphere cozy. I was also here a few months ago and had a good dinner with another friend. I will be back soon.",
7234215,4,"Different food, more natural and fancy",
7234215,5,Loved the ricotta pancakes!,
33089455,1,"Amsterdam, The Netherlands",
33089455,2,The best meal I have had in Seoul so far!!!!,
33089455,3,A good shop to visit again,
33089455,4,A most delicious dining experience,
33089455,5,"Good to eat barbecue, there is a gorilla salad, purple sauce, chili pepper menu with raw dishes and beetroot soup, and fresh and good to drink
The grill is delicious, and I want to eat again",
4032916,1,"If you think you've tried Korean Cold Noodles before, think again. This place is an authentic North Korean style cold noodle. Although there is a slight similarity in style, the taste has it's own uniqueness. It's a must try location. Well worth it.",
4032916,2,"Great taste, a bit overpriced",
4032916,3,"Recommended by my sister, Eulmildae is very popular locally- many Korean queue up for their lunch. We were there 11:45 (right before lunch) but there was already a 10-15 people queue in front of us. 

We ordered the cold noodle - fantastic noodle texture and I like the fact that the noodles use grounded ice to keep the coolness instead of big ice cubes. Texture of noodle is amazing m, different from the ones I had before.

The green pea cake is also nicely cooked. compared to the same dish I had at Kwongjeong market, Eulmildae’s green pea cake is thin in texture and more delicate.",
4032916,4,"Cold noodle is not an another Korean food. It's different and unique food in various Korean foods. If you've not tried yet, you should. And if you became to like Korean cold noodle, you could understand emotion of Koreans. And if you don't like it, that means you've not tried it enough. Especially '을밀대' has many big fans in Korea. And Korean cold noodle is also different from Chinese one. Not sweet, no peanut butter.",
4032916,5,"Yangon (Rangoon), Myanmar",
8677855,1,Good ny style pies. Thin and crispy. A little on the pricey side. Nice interior also have a selection of pasta and Salads.,
8677855,2,"Great food, both pizzas were top notch! Cozy restaurant. We chose the big New York cheese and the Devils delight. Super!",
8677855,3,"I was there alone and the staff is very friendly and quick.
The restaurant is very cozy, even though it is in a tower, it is isolated in a corner. I had a small pizza margarita, which I was not impressed with and which was huge. The dough tasted fried, the pizza was covered in tomato sauce, cheese spots were scattered around and not melted. As the pizza cooled, it became hard and could no longer be cut.",
8677855,4,Very solid option for pizza in Seoul,
8677855,5,Don’t bother. Not customer friendly,
1965082,1,"My first visit here and I will be rushing to get back again, the whole experience was excellent",
1965082,2,Flavours of the bulgogi were rather muted. And the Korean scliced beef we had at 41800kr for 150 grams was not consistently cut but on a positive note it was juicy even when done nearly well. It had the right amount of fat so the beef was easy to bite through without feeling too oily. Next time I would skip the Bulgogi and go right for the Korean beef platter.,
1965082,3,"If in the neighbourhood - this is a nice place for lunch. Dinner would probably work but its located in an office space (basement/food court). 

People complain about service - I would say its nothing wrong. Maybe just the fact that they are busy and do not speak english super well. Sit tight, smile and then enjoy the Bibimbap Bulgogi.... Awesome!!! 
Dont forget the Kimchi....",
1965082,4,"Dubai, United Arab Emirates",
1965082,5,"We ate here as a large group and they did a very nice job talking care of the group. The tables were set up and ready and wait staff was out and helping guests soon after we arrived.
Be careful when eating any of the sides - the peppers were HOT. 
I give it a thumbs up if you have a large group to entertain. Call ahead and they will do a great job taking care of you.",
2230269,1,"Kanagawa Prefecture, Japan",
2230269,2,"They sell very unique cold noodles!
I visited there Saturday afternoon and it was full of people.
I'd like visit here once more if I'm around this place. But I won't choose to come from far away if the reason for coming is only to visit here.",
2230269,3,Great place for lunch after climbing Gwanaksan mountain,
2230269,4,"San Francisco, California",
2230269,5,"Visited with my family.
Fast service (too fast), Nice Noodle but seems a bit pricey to compare with other regular noodle restaurants. Better than their competitor nearby.
Worth to try definitely.",
12847326,1,"We ordered the chicken and pizza.
The chicken was just amazing, one of the best in seoul i think. BUT the pizza was terrible.
Sloppy and tasteless",
12847326,2,"Great beers, great pizza and chicken. All the beers are award winning and compared to back home (Australia) are quite reasonably priced along with food. Run by people who appear to be in early twenties in a very prompt and professional manner. An excellent operation that provides an excellent customer experience.",
12847326,3,"Best beer, pizza and chicken in Namseng.",
12847326,4,Great selection of craft beers,
12847326,5,"San Francisco, California",
7618296,1,Stylish bar with loads of space,
